SID,Ticker,Exchange,Name,DateTimePulled_EST,Price,Ask,Bid,DayLow,DayHigh,Volume,MarketOpen,MarketClose,FiftyTwoWeekLow,FiftyTwoWeekHigh,FiftyDayAverage,FiftyTwoWeekChange,TwoHundredDayAverage,AverageVolume,TenDayAverageVolume,Country,Sector,Industry,LastDividendValue,PayoutRatio,ProfitMargins,FloatShares,ShortShares,ShortSharesMonthAgo,Employees,BookValue,EarningsQuarterlyGrowth,NetIncomeToCommon,SharesOutstanding,ShortRatio,Market,LongBusinessSummary
649,ASTE,NMS,"Astec Industries, Inc.",Feb  3 2021 11:55PM,61.310,65.560,62.140,60.650,62.340,88637,61.310,61.360,25.170,68.830,62.050,NULL,55.867,131529,117914,United States,Industrials,Farm & Heavy Construction Machinery,NULL,0.772,0.012,22247357,406370,1607990400,3582,27.5530,-0.45,13194000.00,22609300,3.160,us_market,"Astec Industries, Inc. manufactures and sells equipment and components for the road building, aggregate processing, geothermal, water, oil and gas, and wood processing industries in the United States and internationally. The company's Infrastructure Group segment designs, engineers, manufactures, markets, services, and installs asphalt plants and their related components, asphalt pavers, screeds, milling machines, material transfer vehicles, stabilizers, and related ancillary equipment. This segment serves asphalt producers, highway and heavy equipment contractors, utility contractors, and governmental agencies through direct sales staff and independent distributors. Its Aggregate and Mining Group segment focuses on designing and manufacturing heavy processing equipment, as well as servicing and supplying parts for the aggregate, metallic mining, recycling, ports, and bulk handling markets. This segment serves highway and heavy equipment contractors, sand and gravel producers, recycle and crushing contractors, mine operators, quarry operators, port and inland terminal authorities, power stations, and governmental agencies through direct sales employees and independent distributors. The company's Energy Group segment supplies heavy equipment, such as heaters, drilling rigs, concrete plants, wood chippers and grinders, pump trailers, storage equipment, construction, and water well industries, as well as commercial and industrial burners that are used primarily in commercial, industrial, and process heating applications. It serves oil and gas field operators, industrial product manufacturers, independent contractors, ready mix concrete producers, heating equipment distributors, and government agencies through employee sales agents, manufacturer representatives, and distributors. Astec Industries, Inc. was founded in 1972 and is based in Chattanooga, Tennessee."
650,ASUR,NMS,"Asure Software, Inc.",Feb  3 2021 11:55PM,8.390,8.600,7.790,8.240,8.530,46331,8.390,8.400,4.300,9.180,7.614,NULL,7.351,116277,86557,United States,Technology,Software—Application,NULL,0.000,0.461,12766405,1356683,1607990400,410,8.2130,NULL,-37407000.00,18961600,7.720,us_market,"Asure Software, Inc. provides cloud-based human capital management and workspace management solutions worldwide. It helps various small and mid-sized businesses to develop human capital to get to the next level, stay compliant, and allocate time, money, and technology toward growth. The company's solutions include AsurePayroll&Tax, an integrated cloud-based solution that automates various moving parts associated with payroll and taxes, including wages, benefits, overtime, garnishments, tips, direct deposits, and FLSA, as well as federal, state, and local payroll taxes; AsureHR, a functionality that handles HR complexities, including employee self-service that enable employees access information, pay history, company documents, and others; and AsureTime&Attendance that provides cost savings and ROI gains come in the form of strategic use of labor dollars and the elimination of time theft. It also provides Asure HRServices that offers services ranging from an online compliance library and on-demand call center for various HR questions, to outsourced HR function. Asure Software, Inc. was founded in 1985 and is headquartered in Austin, Texas."
651,ASX,NYQ,"ASE Technology Holding Co., Ltd.",Feb  3 2021 11:55PM,7.100,7.080,7.020,6.965,7.100,1623523,7.100,7.090,3.170,7.750,6.506,NULL,5.069,1554188,2458542,Taiwan,Technology,Semiconductors,NULL,0.497,0.054,1084187552,1869583,1607990400,97259,3.0520,0.17,NULL,2132700032,1.010,us_market,"ASE Technology Holding Co., Ltd. provides a range of semiconductors packaging and testing, and electronic manufacturing services in the United States, Taiwan, Asia, Europe, and internationally. The company offers packaging services, including flip chip ball grid array (BGA), flip chip chip scale package (CSP), advanced chip scale packages, quad flat packages, thin quad flat packages, bump chip carrier and quad flat no-lead (QFN) packages, advanced QFN packages, plastic BGAs, and 3D chip packages; stacked die solutions in various package types; and copper and silver wire bonding solutions, as well as module-based solutions. It also provides advanced packages, such as flip chip BGA; heat-spreader FCBGA; flip-chip CSP; hybrid FCCSP; flip chip package in package and package on package (POP); advanced single sided substrate; high-bandwidth POP; fan-out wafer level packaging; SESUB; and substrate interposer packages. In addition, the company offers IC wire bonding packages; system-in-package products (SiP) and modules; and interconnect materials, as well as assembles automotive electronic products. Further, it provides a range of semiconductor testing services, including front-end engineering testing, wafer probing, logic/mixed-signal/RF module and SiP/MEMS/discrete final testing, and other test-related services, as well as drop shipment services. Additionally, the company develops, constructs, sells, leases, and manages real estate properties; produces substrates; offers information software, equipment leasing, financing, investment advisory, warehousing management, logistics, and after sales services; manufactures computer assistance systems and related peripherals, electronic components, communication peripherals, telecommunications equipment, motherboards, and car components; imports and exports various products and technology. ASE Technology Holding Co., Ltd. was founded in 1984 and is based in Kaohsiung, Taiwan."
652,ASYS,NMS,"Amtech Systems, Inc.",Feb  3 2021 11:55PM,7.450,7.930,7.060,7.352,7.840,82422,7.450,7.410,3.550,7.840,6.760,NULL,5.838,47377,36300,United States,Technology,Semiconductor Equipment & Materials,NULL,0.000,-0.240,11254897,32039,1607990400,296,5.7970,NULL,-3907000.00,14048200,0.600,us_market,"Amtech Systems, Inc. manufactures and sells capital equipment and related consumables for use in fabricating silicon carbide (SiC), silicon power devices, analog and discrete devices, electronic assemblies, and light-emitting diodes (LEDs) worldwide. The company operates in Semiconductor and SiC/LED segments. The Semiconductor segment designs, manufactures, sells, and services thermal processing equipment, including solder reflow ovens, diffusion furnaces, and customer high-temp belt furnaces for use by semiconductor manufacturers, as well as in electronics, automotive and other industries; and wafer polishing equipment and related services. Its products include horizontal diffusion furnaces; and belt furnaces. The SiC/LED segment manufactures and sells consumables and machinery for lapping and polishing of materials, such as silicon wafers for semiconductor products; sapphire substrates for LED lighting and mobile devices; silicon carbide wafers for LED and power device applications; various glass and silica components for 3D image transmission; quartz and ceramic components for telecommunications devices; and medical device components, and optical and photonics applications. The company sells its products through sales personnel, as well as a network of independent sales representatives and distributors. The company was formerly known as Quartz Engineering & Materials, Inc. and changed its name to Amtech Systems, Inc. in 1987. Amtech Systems, Inc. was founded in 1981 and is headquartered in Tempe, Arizona."
653,AT,NYQ,Atlantic Power Corporation,Feb  3 2021 11:55PM,2.960,2.990,2.980,2.950,3.010,962471,2.960,2.970,1.700,3.060,2.397,NULL,2.122,1064185,1673314,United States,Utilities,Utilities—Independent Power Producers,NULL,0.000,-0.095,85239673,824770,1607990400,266,-0.5550,0.29,-25300000.00,89222600,0.720,us_market,"Atlantic Power Corporation owns and operates a fleet of power generation assets in the United States and Canada. As of December 31, 2019, its portfolio consisted of twenty-one operating projects with an aggregate electric generating capacity of approximately 1,723 megawatts on a gross ownership basis and approximately 1,327 MW on a net ownership basis across eleven states in the United States and two provinces in Canada. The company sells its electricity to utilities and other customers. Atlantic Power Corporation was founded in 2004 and is headquartered in Dedham, Massachusetts."
654,ATAC,NYQ,Altimar Acquisition Corporation,Feb  3 2021 11:55PM,10.660,10.800,10.700,10.481,10.800,572421,10.660,10.570,10.000,12.070,10.797,NULL,10.779,993720,1377528,United States,Financial Services,Shell Companies,NULL,NULL,0.000,NULL,141914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,ATAX,NMS,"America First Multifamily Investors, L.P.",Feb  3 2021 11:55PM,4.510,4.770,4.410,4.478,4.570,476380,4.510,4.450,3.520,8.040,4.335,NULL,4.148,300491,406428,United States,Financial Services,Mortgage Finance,NULL,1.609,0.566,59295551,20268,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
656,ATCO,NYQ,Atlas Corp.,Feb  3 2021 11:55PM,11.640,11.980,11.700,11.620,11.950,1166383,11.640,11.600,5.390,12.650,10.935,NULL,9.670,850054,800928,Canada,Financial Services,Asset Management,NULL,0.549,0.215,79913343,4464176,1607990400,4700,NULL,0.96,222400000.00,246032000,4.240,us_market,"Atlas Corp. operates as an asset manager and operator. The company, through its subsidiaries, operates as an independent charter owner and manager of containerships. The company charters its containerships under long-term and fixed-rate time charters to various container liner companies. As of March 10, 2020, it operated a fleet of 118 containerships. It also provides fast-track mobile turbine power to various industries. In addition, the company plans, finances, constructs, and commissions permanent power plants. Further, it provides customized turnkey solutions comprising plant design, fast-track installation, balance of plant, and decommissioning. Atlas Corp. was incorporated in 2019 and is based in Vancouver, Canada."
657,ATCX,NGM,"Atlas Technical Consultants, Inc.",Feb  3 2021 11:55PM,9.410,9.600,6.800,9.380,9.710,25150,9.410,9.410,4.950,14.145,8.503,NULL,8.008,74179,26500,United States,Industrials,Engineering & Construction,NULL,0.000,-0.040,2558385,24203,1607990400,3300,NULL,-0.59,-8427000.00,12673700,0.380,us_market,"Atlas Technical Consultants, Inc. provides professional and technical testing, inspection engineering, and consulting services in the United States. The company provides a range of technical services, helping clients test, inspect, plan, design, certify, and manage various projects across various end markets. Its testing, inspection, and consulting services include materials engineering and testing, construction quality assurance, disaster response and recovery, and environmental services; and engineering, planning, and design services comprise engineering and design services, program management, and construction support services. The company offers its solutions to public and private sector clients in the transportation, commercial, water, government, education, and industrial markets. Atlas Technical Consultants, Inc. is headquartered in Austin, Texas."
658,ATEC,NMS,"Alphatec Holdings, Inc.",Feb  3 2021 11:55PM,15.800,15.090,14.770,14.900,15.987,469932,15.800,15.600,2.190,15.987,14.164,NULL,9.352,910083,678814,United States,Healthcare,Medical Devices,NULL,0.000,-0.519,61572468,3542469,1607990400,227,0.1250,NULL,-69233000.00,78425296,3.550,us_market,"Alphatec Holdings, Inc., a medical technology company, designs, develops, and advances technologies for the surgical treatment of spinal disorders. The company offers SafeOp Neural InformatiX System, an Alpha InformatiX product platform designed to reduce the risk of intraoperative nerve injury; squadron lateral retractor designed to meet the surgeon's needs and to maximize patient outcomes; LLICO access system, a minimally invasive posterior thoracolumbar access system; Invictus Spinal Fixation System, a comprehensive thoracolumbar fixation system to treat a range of pathologies; and Invictus MIS SingleStep designed to improve surgical efficiency without compromising accuracy. It also provides Arsenal spinal fixation system intended for posterior, non-cervical fixation in skeletally mature patients for treating degenerative disc disease, spondylolisthesis, fracture or dislocation, spinal stenosis, curvatures, tumor, pseud arthrosis, and failed previous fusion; zodiac degenerative spinal fixation system, a comprehensive spinal system used to address degenerative spinal conditions and deformity correction; OsseoScrew system to restore the integrity of the spinal column; trestle luxe anterior cervical plate system; and solanas posterior cervico/thoracic fixation system and avalon occipital plate. In addition, the company offers IdentiTi Porous Ti and Transcend Lateral Interbody Implants; Battalion PC; Novel SD; Solus Anterior Lumbar Interbody Fusion System. Further, it is developing EOS imaging products. Additionally, the company offers biologics consisting of AlphaGraft Structural Allograft Spacers, AlphaGraft ProFuse Demineralized Bone Scaffold, Amnioshield Amniotic Tissue Barrier, Alphagraft Demineralized Bone Matrix, and Neocore Osteoconductive Matrix. It sells its products through a network of independent distributors and direct sales representatives in the United States. Alphatec Holdings, Inc. was founded in 1990 and is headquartered in Carlsbad, California."
659,ATEN,NYQ,"A10 Networks, Inc.",Feb  3 2021 11:55PM,10.080,10.200,9.950,9.860,10.140,388939,10.080,10.020,3.430,10.940,9.747,NULL,8.129,864435,913885,United States,Technology,Software—Infrastructure,NULL,0.000,0.045,55707989,2146276,1607990400,810,1.5510,36.36,10026000.00,76708496,1.920,us_market,"A10 Networks, Inc. provides software and hardware solutions in the United States, Japan, other Asia Pacific and EMEA countries, and Latin America. The company offers Thunder application delivery controller (ADC) that provides advanced server load balancing; Lightning ADC, a cloud-native software-as-a-service platform to boost the delivery and security of applications and micro services; and Thunder carrier grade networking product, which offers standards-compliant address and protocol translation services for service provider networks. It also provides Thunder threat protection system for the protection of networks and server resources against massive distributed denial of service attacks; Thunder secure sockets layer (SSL) insight solution that decrypts SSL-encrypted traffic and forwards it to a third-party security device for deep packet inspection; and Thunder convergent firewall, which addresses various critical security capabilities in one package by consolidating various security and networking functions in a single appliance. In addition, the company offers intelligent management and automation tools comprising harmony controller that provides intelligent management, automation, and analytics for secure application delivery in multi-cloud environment; and aGalaxy TPS, a multi-device network management solution. The company delivers its solutions on optimized hardware appliances, bare metal software, containerized software, virtual appliances, and cloud-native software. It serves cloud providers, Web-scale businesses, service providers, government organizations, and enterprises in the telecommunications, technology, industrial, retail, government, financial, gaming, and education industries. The company markets its products through sales organizations, as well as distribution channel partners, including distributors, value added resellers, and system integrators. A10 Networks, Inc. was incorporated in 2004 and is headquartered in San Jose, California."
660,ATEX,NCM,Anterix Inc.,Feb  3 2021 11:55PM,36.680,45.280,25.000,34.950,36.330,167318,36.680,35.610,27.265,57.750,37.023,NULL,37.142,209248,232485,United States,Communication Services,Telecom Services,NULL,0.000,0.000,10474040,1158882,1607990400,58,12.9980,NULL,-51959000.00,17494600,3.390,us_market,"Anterix Inc. operates as a wireless communications company. The company focuses on commercializing its spectrum assets to enable the targeted utility and critical infrastructure customers to deploy private broadband networks, technologies, and solutions. It holds licensed spectrum in the 900 MHz band with nationwide coverage throughout the United States, Hawaii, Alaska, and Puerto Rico. The company was formerly known as pdvWireless, Inc. and changed its name to Anterix Inc. in August 2019. Anterix Inc. was incorporated in 1997 and is headquartered in Woodland Park, New Jersey."
661,ATGE,NYQ,Adtalem Global Education Inc.,Feb  3 2021 11:55PM,41.830,54.000,25.300,38.930,43.850,972192,41.830,40.410,19.760,43.850,35.805,NULL,31.236,516295,673700,United States,Consumer Defensive,Education & Training Services,NULL,0.000,-0.057,51795371,2212216,1607990400,3939,25.1440,3.22,284347008.00,52091400,5.190,us_market,"Adtalem Global Education Inc. provides educational services worldwide. It operates through two segments, Medical and Healthcare and Financial Services. The Medical and Healthcare segment operates Chamberlain University, which provides a pre-licensure bachelor of science in nursing (BSN) program, registered nurse (RN)-to-BSN degree completion option, and graduate programs. The Chamberlain University offers educational services through its 22 campuses and online. This segment also operates medical and veterinary schools, such as American University of the Caribbean School of Medicine, Ross University School of Medicine, and Ross University School of Veterinary Medicine. The Financial Services segment provides test preparation, certifications, conferences, seminars, memberships, and subscriptions to business professionals in the areas of accounting, anti-money laundering, banking, and mortgage lending. It operates an Association of Certified Anti-Money Laundering Specialists that provides membership services, certified anti-money laundering specialist certification, conferences, risk assessment, training, and publications; and Becker Professional Education that prepares candidates for the Certified Public Accountant and Certified Management Accountant certification examinations, as well as professional education programs and seminars in accounting and finance. This segment also offers compliance training, mortgage licensure preparation, continuing education, and professional development in the banking and mortgage industries; and online and classroom programs in the areas of finance, accounting, and analytics. The company was formerly known as DeVry Education Group Inc. and changed its name to Adtalem Global Education Inc. in May 2017. Adtalem Global Education Inc. was incorporated in 1987 and is based in Chicago, Illinois."
662,ATH,NYQ,Athene Holding Ltd.,Feb  3 2021 11:55PM,42.230,48.680,40.000,42.176,42.900,608079,42.230,42.370,13.370,50.430,43.112,NULL,38.514,1175740,1324300,Bermuda,Financial Services,Insurance—Diversified,NULL,0.000,0.096,123723984,3161813,1607990400,1325,83.2530,1.23,940000000.00,191464000,2.830,us_market,"Athene Holding Ltd., a retirement services company, issues, reinsures, and acquires retirement savings products for individuals and institutions in the United States and Bermuda. The company provides annuity retirement solutions to its policyholders; and reinsures multi-year guaranteed annuities, fixed indexed annuities, traditional one-year guarantee fixed deferred annuities, immediate annuities, and institutional products. It also offers funding agreements and group annuities. The company was incorporated in 2008 and is headquartered in Pembroke, Bermuda."
663,ATHA,NMS,"Athira Pharma, Inc.",Feb  3 2021 11:55PM,21.550,23.080,24.500,20.790,21.980,260337,21.550,21.720,15.790,34.790,27.084,NULL,23.143,363780,534114,United States,Healthcare,Biotechnology,NULL,0.000,0.000,23624525,937207,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
664,ATHE,NCM,Alterity Therapeutics Limited,Feb  3 2021 11:55PM,1.750,1.980,1.940,1.710,1.860,1650956,1.750,1.750,0.280,5.150,1.579,NULL,1.818,2402412,753600,Australia,Healthcare,Biotechnology,NULL,0.000,-2.962,12676464,99148,1607990400,12,NULL,NULL,NULL,33849200,0.240,us_market,"Alterity Therapeutics Limited researches and develops therapeutic drugs for the treatment of Parkinsonian's disease and other neurodegenerative diseases in Australia. The company's lead drug candidates is ATH434 that has completed Phase I clinical trial for the treatment of Parkinson's disease. It is also developing PBT2 for used as an antimicrobial agent. The company was formerly known as Prana Biotechnology Limited and changed its name to Alterity Therapeutics Limited in April 2019. The company was founded in 1997 and is based in Melbourne, Australia."
665,ATHM,NYQ,Autohome Inc.,Feb  3 2021 11:55PM,119.000,123.410,114.000,118.740,124.640,788546,119.000,118.840,59.540,147.670,104.230,NULL,95.922,558535,1079900,China,Communication Services,Internet Content & Information,NULL,0.206,0.393,60705773,4477844,1607990400,3905,12.9600,0.04,NULL,119077000,8.780,us_market,"Autohome Inc. operates as an online destination for automobile consumers in the People's Republic of China. The company, through its Websites, autohome.com.cn and che168.com, and its mobile applications and mini apps, delivers comprehensive, independent, and interactive content to automobile consumers. It provides media services, including automaker advertising services and regional marketing campaigns; and leads generation services comprising dealer subscription services, advertising services for individual dealers, and used automobile listing and other platform-based services. The company also offers Autohome Mall, an online transaction platform for users to review automotive-related information, purchase coupons offered by automakers for discounts, and make purchases to complete the transaction; data products; and online bidding platform for used automobiles, as well as facilitating transactions of auto-financing and insurance products on its platform. The company was formerly known as Sequel Limited and changed its name to Autohome Inc. in October 2011. Autohome Inc. was founded in 2008 and is headquartered in Beijing, the People's Republic of China. Autohome Inc. is a subsidiary of Yun Chen Capital Cayman."
666,ATHX,NCM,"Athersys, Inc.",Feb  3 2021 11:55PM,2.490,2.700,2.730,2.410,2.735,9742119,2.490,2.470,1.130,4.380,1.959,NULL,2.037,2557382,4408314,United States,Healthcare,Biotechnology,NULL,0.000,0.000,178868623,25437011,1607990400,83,0.2240,NULL,-66482000.00,197700000,9.290,us_market,"Athersys, Inc., a biotechnology company, focuses on the research and development activities in the field of regenerative medicine. Its clinical development programs are focused on treating neurological conditions, cardiovascular diseases, inflammatory and immune disorders, and pulmonary and other conditions. The company's lead platform product includes MultiStem cell therapy, an allogeneic stem cell product, which is in Phase III clinical study for the treatment of patients suffering from neurological damage from an ischemic stroke, as well as in Phase II clinical study for the treatment of patients with acute myocardial infarction, and has completed Phase I clinical study for the treatment of patients suffering from leukemia or various other blood-borne cancers. It also develops MultiStem cell therapy to promote tissue repair and healing for animal patients, including those suffering from serious conditions with unmet medical needs. The company has license and collaboration agreements with Healios K.K. to develop and commercialize MultiStem cell therapy for ischemic stroke, acute respiratory distress syndrome, and ophthalmological indications, as well as for the treatment of liver, kidney, pancreas, and intestinal tissue diseases; and the University of Minnesota to develop MultiStem cell therapy platform. Athersys, Inc. was founded in 1995 and is headquartered in Cleveland, Ohio."
667,ATI,NYQ,Allegheny Technologies Incorporated,Feb  3 2021 11:55PM,18.020,18.240,17.600,17.720,18.270,841424,18.020,18.220,4.950,20.780,17.546,NULL,12.135,1876430,1808671,United States,Industrials,Metal Fabrication,NULL,0.000,-0.527,125434014,11736350,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
668,ATIF,NCM,ATIF Holdings Limited,Feb  3 2021 11:55PM,1.080,1.100,1.100,1.080,1.140,1348063,1.080,1.070,0.650,3.650,0.958,NULL,1.115,6086503,2360785,United States,Financial Services,Capital Markets,NULL,0.000,0.000,13785173,369329,1607990400,19,0.3700,NULL,-14882699.00,51362500,0.030,us_market,"ATIF Holdings Limited provides asset management, investment holding, and media services in Asia and North America. The company offers business consulting services to small and medium-sized enterprises, including going public consulting, international business planning and consulting, and financial media services. It also operates an internet-based financial consulting service platform IPOEX.com, which provides membership services, such as online capital market information, pre-IPO education, and matchmaking services between SMEs and financing institutions. In addition, the company offers multimedia services, as well as multi-channel advertising, event planning and execution, film and TV program production, and movie theater services. Further, it invests in films and TV programs, as well as distributes that programs in movie theaters or through online platforms. The company was formerly known as Asia Times Holdings Limited and changed its name to ATIF Holdings Limited in March 2019. ATIF Holdings Limited was founded in 2015 and is headquartered in Los Angeles, California."
669,ATKR,NYQ,Atkore International Group Inc.,Feb  3 2021 11:56PM,54.250,53.920,53.550,52.440,54.813,494491,54.250,53.690,10.850,54.910,45.125,NULL,32.299,484190,448842,United States,Industrials,Electrical Equipment & Parts,NULL,0.000,0.111,46235190,597056,1607990400,3256,9.3800,1.45,198423008.00,46625000,1.660,us_market,"Atkore International Group Inc. manufactures and distributes electrical raceway products, and mechanical products and solutions (MP&S) in the United States and internationally. The company offers electrical raceway products, including electrical conduits and fittings, armored cables and fittings, and cable trays and mounting systems and fittings. It also provides MP&S products comprising metal framing and fittings, mechanical pipes, and barbed tapes, as well as construction services related to design, fabrication and installation, modular support structures, and fall protection. The company offers its products under the Allied Tube & Conduit, AFC Cable Systems, Heritage Plastics, Unistrut, Power-Strut, Cope, and Calpipe brands, as well as other sub-brands. It serves a group of end markets, including new construction; maintenance, repair, and remodel, as well as infrastructure; diversified industrials; alternative power generation; healthcare; data centers; and government through electrical, industrial, and mechanical contractors, as well as original equipment manufacturers. The company was founded in 1959 and is headquartered in Harvey, Illinois."
670,ATLC,NMS,Atlanticus Holdings Corporation,Feb  3 2021 11:56PM,28.990,29.690,24.500,28.260,29.710,52583,28.990,28.500,5.000,29.900,24.793,NULL,15.266,39161,57428,United States,Financial Services,Credit Services,NULL,0.000,0.280,4968073,728173,1607990400,314,3.8880,1.97,56418000.00,15962000,13.930,us_market,"Atlanticus Holdings Corporation provides credit and related financial services and products to financially underserved consumer credit market in the United States. It operates in two segments, Credit and Other Investments, and Auto Finance. The Credit and Other Investments segment originates a range of consumer loan products, such as retail credit and credit cards through various channels, including retail point-of-sale, direct mail solicitation, digital marketing, and partnerships with third parties; and offers credit to their customers for the purchase of various goods and services, including consumer electronics, furniture, elective medical procedures, healthcare, educational services, and home-improvements by partnering with retailers and service providers. This segment also invests in and services portfolios of credit card receivables. In addition, it offers loan servicing, such as risk management and customer service outsourcing for third parties; and engages in testing and investment activities in consumer finance technology platforms. The Auto Finance segment purchases and/or services loans secured by automobiles from or for a pre-qualified network of independent automotive dealers and automotive finance companies in the buy-here, pay-here, and used car business. This segment also provides floor plan financing and installment lending products. The company was formerly known as CompuCredit Holdings Corporation and changed its name to Atlanticus Holdings Corporation in November 2012. Atlanticus Holdings Corporation was founded in 1996 and is headquartered in Atlanta, Georgia."
671,ATLO,NCM,Ames National Corporation,Feb  3 2021 11:56PM,22.940,22.640,21.500,22.340,22.940,17058,22.940,22.750,16.530,27.320,24.295,NULL,20.778,27077,22600,United States,Financial Services,Banks—Regional,NULL,0.481,0.319,8963646,139432,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
672,ATMP,BTS,Barclays ETN+ Select MLP ETN,Feb  3 2021 11:56PM,12.600,18.000,12.620,12.595,12.730,56817,12.600,12.500,5.800,16.930,12.439,NULL,11.016,63768,28954,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,ATNF,NCM,180 Life Sciences Corp.,Feb  3 2021 11:56PM,4.400,4.940,5.000,4.350,5.366,4527353,4.400,4.350,1.900,11.500,3.050,NULL,4.152,1441744,2392071,United States,Healthcare,Biotechnology,NULL,NULL,0.000,3263990,303923,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
674,ATNI,NMS,"ATN International, Inc.",Feb  3 2021 11:56PM,43.680,45.000,42.740,42.680,43.840,36834,43.680,43.900,37.010,79.640,45.603,NULL,50.737,48588,45571,United States,Communication Services,Telecom Services,NULL,NULL,-0.008,10803664,185865,1607990400,1700,42.5550,0.92,-3361000.00,15898500,3.010,us_market,"ATN International, Inc., through its subsidiaries, provides telecommunications services in North America, the Caribbean, Bermuda, and India. It operates in three segments: International Telecom, US Telecom, and Renewable Energy. The International Telecom segment provides wireless services, including voice and data services to retail customers in Bermuda, Guyana, and the US Virgin Islands; and wireline services, such as voice and data services in Bermuda, the Cayman Islands, Guyana, and the US Virgin Islands, as well as video services in Bermuda, the Cayman Islands, and the US Virgin Islands. This segment also offers managed information technology services to commercial customers; and wholesale long-distance voice services to other telecommunications carriers. The US Telecom segment offers wireless and wireline services; wholesale wireless voice and data roaming services to wireless carriers principally in the Southwest United States; consumer and enterprise mobile and fixed telecommunications services; and wholesale long-distance voice services to telecommunications carriers. The Renewable Energy segment provides distributed generation solar power to commercial and industrial customers in India, as well as in Massachusetts, California, and New Jersey. As of December 31, 2019, it operated twelve retail stores in US Telecom segment and nineteen retail stores in International Telecom segment. The company was formerly known as Atlantic Tele-Network, Inc. and changed its name to ATN International, Inc. in June 2016. ATN International, Inc. was founded in 1987 and is headquartered in Beverly, Massachusetts."
675,ATNM,ASE,"Actinium Pharmaceuticals, Inc.",Feb  3 2021 11:56PM,8.490,9.150,9.100,8.370,9.350,838305,8.490,8.390,4.710,19.470,9.068,NULL,10.562,543480,509771,United States,Healthcare,Biotechnology,NULL,0.000,0.000,12777583,1018770,1607990400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
676,ATNX,NMS,"Athenex, Inc.",Feb  3 2021 11:56PM,14.156,14.150,13.800,13.770,14.350,879578,14.156,13.960,5.630,15.670,11.909,NULL,12.091,796766,1084042,United States,Healthcare,Drug Manufacturers—Specialty & Generic,NULL,0.000,-0.754,61869917,7418910,1607990400,574,2.4200,NULL,-118413000.00,93339200,7.800,us_market,"Athenex, Inc., a biopharmaceutical company, engages in the discovery, development, and commercialization of various therapies for the treatment of cancer and related conditions in North America and Asia. It operates in three segments: Oncology Innovation Platform, Global Supply Chain Platform, and Commercial Platform. The company's Orascovery product candidates include Oral Paclitaxel, an oral dosage form, which is in Phase III trial for metastatic breast cancer, as well as various clinical studies in advanced malignancies and gastric cancer; and Oral Irinotecan and Encequidar, a potent anticancer drug that is in a Phase I study for the treatment of metastatic colorectal cancer, glioblastoma, lung, ovarian, cervical, upper gastrointestinal, and pancreatic cancer. Its Orascovery product candidates also comprise Oral Docetaxel and Encequidar, a potent anticancer drug, which is in Phase I clinical study for breast, lung, prostate, gastric, and head and neck cancers; Oral Topotecan and Encequidar, a potent anticancer drug that is Phase I clinical trial to treat lung, ovarian, and cervical cancer; and Oral Eribulin and Encequidar, an anticancer intravenous drug to treat certain patients with breast cancer and liposarcoma. In addition, the company offers Src Kinase product candidates comprising Tirbanibulin ointments for actinic keratosis, skin cancers, and psoriasis; Tirbanibulin Oral for solid and liquid tumors; and KX2-361 for glioblastoma multiforme. Further, it is developing dual absorption enhancers to inhibit the P-gp transporter and the cytochrome P450 enzymes within the gastrointestinal tract; T Cell Receptor Engineered T Cell, a cell-based immunotherapy; and PT01 (Pegtomarginase), an arginine deprivation therapy product. The company was formerly known as Kinex Pharmaceuticals LLC and changed its name to Athenex, Inc. in August 2015. Athenex, Inc. was founded in 2003 and is headquartered in Buffalo, New York."
677,ATO,NYQ,Atmos Energy Corporation,Feb  3 2021 11:56PM,88.750,87.580,86.950,86.710,89.177,1017245,88.750,88.660,77.920,121.080,91.712,NULL,96.679,1037119,1433657,United States,Utilities,Utilities—Regulated Gas,NULL,0.470,0.224,125965644,5060870,1607990400,4694,56.7810,0.22,640003968.00,126037000,5.390,us_market,"Atmos Energy Corporation, together with its subsidiaries, engages in the regulated natural gas distribution, and pipeline and storage businesses in the United States. It operates in two segments, Distribution, and Pipeline and Storage. The Distribution segment is involved in the regulated natural gas distribution and related sales operations in eight states. This segment distributes natural gas to approximately three million residential, commercial, public authority, and industrial customers. As of September 30, 2020, it owned 71,558 miles of underground distribution and transmission mains. The Pipeline and Storage segment engages in the pipeline and storage operations. This segment transports natural gas for third parties and manages five underground storage reservoirs in Texas; and provides ancillary services to the pipeline industry, including parking arrangements, lending, and inventory sales. As of September 30, 2020, it owned 5,684 miles of gas transmission lines. Atmos Energy Corporation was founded in 1906 and is headquartered in Dallas, Texas."
